-10.0	-856.0
-9.9	-828.6890000000001
-9.8	-801.9520000000002
-9.700000000000001	-775.7830000000002
-9.600000000000001	-750.1760000000003
-9.500000000000002	-725.1250000000005
-9.400000000000002	-700.6240000000006
-9.300000000000002	-676.6670000000006
-9.200000000000003	-653.2480000000007
-9.100000000000003	-630.3610000000008
-9.000000000000004	-608.0000000000008
-8.900000000000004	-586.1590000000008
-8.800000000000004	-564.8320000000008
-8.700000000000005	-544.0130000000009
-8.600000000000005	-523.696000000001
-8.500000000000005	-503.875000000001
-8.400000000000006	-484.5440000000011
-8.300000000000006	-465.69700000000114
-8.200000000000006	-447.32800000000117
-8.100000000000007	-429.43100000000123
-8.000000000000007	-412.00000000000125
-7.9000000000000075	-395.02900000000125
-7.800000000000008	-378.51200000000125
-7.700000000000008	-362.4430000000013
-7.6000000000000085	-346.81600000000134
-7.500000000000009	-331.62500000000136
-7.400000000000009	-316.86400000000134
-7.30000000000001	-302.52700000000135
-7.20000000000001	-288.6080000000014
-7.10000000000001	-275.10100000000136
-7.000000000000011	-262.00000000000136
-6.900000000000011	-249.29900000000137
-6.800000000000011	-236.99200000000133
-6.700000000000012	-225.07300000000137
-6.600000000000012	-213.53600000000137
-6.500000000000012	-202.37500000000136
-6.400000000000013	-191.5840000000014
-6.300000000000013	-181.15700000000137
-6.2000000000000135	-171.08800000000133
-6.100000000000014	-161.37100000000132
-6.000000000000014	-152.0000000000013
-5.900000000000015	-142.9690000000013
-5.800000000000015	-134.2720000000013
-5.700000000000015	-125.90300000000124
-5.600000000000016	-117.85600000000122
-5.500000000000016	-110.12500000000122
-5.400000000000016	-102.70400000000122
-5.300000000000017	-95.58700000000115
-5.200000000000017	-88.76800000000112
-5.100000000000017	-82.24100000000112
-5.000000000000018	-76.0000000000011
-4.900000000000018	-70.03900000000107
-4.8000000000000185	-64.35200000000103
-4.700000000000019	-58.933000000000995
-4.600000000000019	-53.77600000000096
-4.5000000000000195	-48.875000000000945
-4.40000000000002	-44.2240000000009
-4.30000000000002	-39.81700000000086
-4.200000000000021	-35.64800000000085
-4.100000000000021	-31.7110000000008
-4.000000000000021	-28.000000000000767
